conversation_id_str,full_text,category,user_id_str,username,created_at,tokenized,stemmed
1790692491001530112,need jasa bkin cv ats kl bs pke b ingg lolos msib studi independen bkin portofolio jg drop fee bawah thx,pengalaman keseluruhan,1.4721965513594e+18,sasaanakmicin,Wed May 15 10:35:33 +0000 2024,"['need', 'jasa', 'bkin', 'cv', 'ats', 'kl', 'bs', 'pke', 'b', 'ingg', 'lolos', 'msib', 'studi', 'independen', 'bkin', 'portofolio', 'jg', 'drop', 'fee', 'bawah', 'thx']",need jasa bkin cv ats kl bs pke b ingg lolos msib studi independen bkin portofolio jg drop fee bawah thx
1790606303871780096, program msib studi independen emg daftar keluar prgram websitenya soalnya kosong web kampus merdekanya,pengalaman keseluruhan,1.0460840087428e+18,collegemenfess,Wed May 15 04:53:05 +0000 2024,"['program', 'msib', 'studi', 'independen', 'emg', 'daftar', 'keluar', 'prgram', 'websitenya', 'soalnya', 'kosong', 'web', 'kampus', 'merdekanya']",program msib studi independen emg daftar keluar prgram websitenya soal kosong web kampus merdeka
1790598402788750080, guys mau nanya kan aku buka web kampus merdeka rencana mau daftar program studi independen tp kok pas mau liat apa aja dibuka kok malah nampil gini apa rekomendasi kampus acc soalnya aku buka bagian magang lgsg keliatan cont,pengalaman keseluruhan,1.0460840087428e+18,collegemenfess,Wed May 15 04:21:41 +0000 2024,"['guys', 'mau', 'nanya', 'kan', 'aku', 'buka', 'web', 'kampus', 'merdeka', 'rencana', 'mau', 'daftar', 'program', 'studi', 'independen', 'tp', 'kok', 'pas', 'mau', 'liat', 'apa', 'aja', 'dibuka', 'kok', 'malah', 'nampil', 'gini', 'apa', 'rekomendasi', 'kampus', 'acc', 'soalnya', 'aku', 'buka', 'bagian', 'magang', 'lgsg', 'keliatan', 'cont']",guys mau nanya kan aku buka web kampus merdeka rencana mau daftar program studi independen tp kok pas mau liat apa aja buka kok malah nampil gin apa rekomendasi kampus acc soal aku buka bagi magang lgsg liat cont
1790550921208079872,studi independen batch sekarang blm daftar kok kosong,pengalaman keseluruhan,1.21077924247819e+18,hershonistyle,Wed May 15 01:13:01 +0000 2024,"['studi', 'independen', 'batch', 'sekarang', 'blm', 'daftar', 'kok', 'kosong']",studi independen batch sekarang blm daftar kok kosong
1790306995826020096,fokus tap sama karil nder smt keatas aku smt ikut studi independen batch keras bangett smt penuh assignment mentoring cycle meeting sekarang final project kerasa banget capeknya,proses belajar mengajar,9.35814791448248e+17,damnfcksht,Tue May 14 16:28:58 +0000 2024,"['fokus', 'tap', 'sama', 'karil', 'nder', 'smt', 'keatas', 'aku', 'smt', 'ikut', 'studi', 'independen', 'batch', 'keras', 'bangett', 'smt', 'penuh', 'assignment', 'mentoring', 'cycle', 'meeting', 'sekarang', 'final', 'project', 'kerasa', 'banget', 'capeknya']",fokus tap sama karil nder smt atas aku smt ikut studi independen batch keras bangett smt penuh assignment mentoring cycle meeting sekarang final project rasa banget capek
1789996354976240128,min gak niatan jadi mitra studi independen kampus merdeka,pengalaman keseluruhan,1.59577031065745e+18,shuixianch,Tue May 14 16:07:43 +0000 2024,"['min', 'gak', 'niatan', 'jadi', 'mitra', 'studi', 'independen', 'kampus', 'merdeka']",min gak niat jadi mitra studi independen kampus merdeka
1790383913925519872,sebenarnya masalah pokok ptn berubah jadi ptn bh ptnbhâ memiliki otonomi diperluas mengizinkan pt utk mengatur rumah tangganya independen misalnya ptnbh memutuskan membuka menutup program studi n menentukan ukt mandiri,administrasi,1.22001915058564e+18,WongAlasRoban,Tue May 14 14:09:23 +0000 2024,"['sebenarnya', 'masalah', 'pokok', 'ptn', 'berubah', 'jadi', 'ptn', 'bh', 'ptnbhâ', 'memiliki', 'otonomi', 'diperluas', 'mengizinkan', 'pt', 'utk', 'mengatur', 'rumah', 'tangganya', 'independen', 'misalnya', 'ptnbh', 'memutuskan', 'membuka', 'menutup', 'program', 'studi', 'n', 'menentukan', 'ukt', 'mandiri']",benar masalah pokok ptn ubah jadi ptn bh ptnbh milik otonomi luas izin pt utk atur rumah tangga independen misal ptnbh putus buka tutup program studi n tentu ukt mandiri
1790371805586480128,ambil keputusan ikut studi independen msib ga pernah aku sesalin seumur hidup ikut pikiran aku bener bener berubah aku jadi punya semangat buat lanjutin mimpi tau sebenernya apaa mimpi cita citaku apa rencaku on my long term and short term,pengalaman keseluruhan,1.66524372567998e+18,pieicebear_,Tue May 14 13:21:17 +0000 2024,"['ambil', 'keputusan', 'ikut', 'studi', 'independen', 'msib', 'ga', 'pernah', 'aku', 'sesalin', 'seumur', 'hidup', 'ikut', 'pikiran', 'aku', 'bener', 'bener', 'berubah', 'aku', 'jadi', 'punya', 'semangat', 'buat', 'lanjutin', 'mimpi', 'tau', 'sebenernya', 'apaa', 'mimpi', 'cita', 'citaku', 'apa', 'rencaku', 'on', 'my', 'long', 'term', 'and', 'short', 'term']",ambil putus ikut studi independen msib ga pernah aku salin umur hidup ikut pikir aku bener bener ubah aku jadi punya semangat buat lanjutin mimpi tau sebenernya apaa mimpi cita cita apa rencaku on my long term and short term
1790371805586480128,semenjak ikut studi independen msib my new dream was created kkk awalnyaa gapunya mimpi jurusan kuliah dipandang sebelah mata sama org kaya yaudahlah udah lulus cari kerja aja penting diterima but everything has changed pas aku ikut stupen,pengalaman keseluruhan,1.66524372567998e+18,pieicebear_,Tue May 14 13:21:16 +0000 2024,"['semenjak', 'ikut', 'studi', 'independen', 'msib', 'my', 'new', 'dream', 'was', 'created', 'kkk', 'awalnyaa', 'gapunya', 'mimpi', 'jurusan', 'kuliah', 'dipandang', 'sebelah', 'mata', 'sama', 'org', 'kaya', 'yaudahlah', 'udah', 'lulus', 'cari', 'kerja', 'aja', 'penting', 'diterima', 'but', 'everything', 'has', 'changed', 'pas', 'aku', 'ikut', 'stupen']",semenjak ikut studi independen msib my new dream was created kkk awalnyaa gapunya mimpi jurus kuliah pandang belah mata sama org kaya yaudahlah udah lulus cari kerja aja penting terima but everything has changed pas aku ikut stupen
1790337668162939904,mahasiswa uny pernah ikut program mbkm studi independen pas kkn ga honest reviewnya dongg kak tia,pengalaman keseluruhan,1.32400325412499e+18,UNY_Base,Tue May 14 11:05:37 +0000 2024,"['mahasiswa', 'uny', 'pernah', 'ikut', 'program', 'mbkm', 'studi', 'independen', 'pas', 'kkn', 'ga', 'honest', 'reviewnya', 'dongg', 'kak', 'tia']",mahasiswa uny pernah ikut program mbkm studi independen pas kkn ga honest reviewnya dongg kak tia
1789857699942830080,setauku kalo studi independen semua jurusan kalo magang cuman bbrp jurusan oiya pastiin program kamu ambil linear sama mata kuliah kamu biar dikonversi minimal konversi sks maksimal,pengalaman keseluruhan,1.54539945031068e+18,yoloobund,Tue May 14 10:48:12 +0000 2024,"['setauku', 'kalo', 'studi', 'independen', 'semua', 'jurusan', 'kalo', 'magang', 'cuman', 'bbrp', 'jurusan', 'oiya', 'pastiin', 'program', 'kamu', 'ambil', 'linear', 'sama', 'mata', 'kuliah', 'kamu', 'biar', 'dikonversi', 'minimal', 'konversi', 'sks', 'maksimal']",tau kalo studi independen semua jurus kalo magang cuman bbrp jurus oiya pastiin program kamu ambil linear sama mata kuliah kamu biar konversi minimal konversi sks maksimal
1790322267291069952,tanyarl guys pernah ikut magang msib studi independen ceritain gaaa kirakira ngapain aja dah suka dukanya t___t,pengalaman keseluruhan,1371650588.0,tanyarlfes,Tue May 14 10:04:25 +0000 2024,"['tanyarl', 'guys', 'pernah', 'ikut', 'magang', 'msib', 'studi', 'independen', 'ceritain', 'gaaa', 'kirakira', 'ngapain', 'aja', 'dah', 'suka', 'dukanya', 't___t']",tanyarl guys pernah ikut magang msib studi independen ceritain gaaa kirakira ngapain aja dah suka duka t t
1790263563027919872,magang studi independen bersertifikat batch halo warga ekonomi kamu mau ikutan msib batch wajib perhatikan atas pendaftaran lancar ayo simak informasi atas narahubung naura id line nauyaz iqbal id line iqbal,administrasi,206872736.0,BEMFEBUNDIP,Tue May 14 06:11:09 +0000 2024,"['magang', 'studi', 'independen', 'bersertifikat', 'batch', 'halo', 'warga', 'ekonomi', 'kamu', 'mau', 'ikutan', 'msib', 'batch', 'wajib', 'perhatikan', 'atas', 'pendaftaran', 'lancar', 'ayo', 'simak', 'informasi', 'atas', 'narahubung', 'naura', 'id', 'line', 'nauyaz', 'iqbal', 'id', 'line', 'iqbal']",magang studi independen sertifikat batch halo warga ekonomi kamu mau ikut msib batch wajib perhati atas daftar lancar ayo simak informasi atas narahubung naura id line nauyaz iqbal id line iqbal
1790260058196219904,jabarnow mei putus sekolah cirebon studi tour ciater subang tasik ciamis independen wanita pemotor bogor tewas malaysia jokowi miliar hadiah gratis anak sd bpjs pendek po bus prayforsumbar muhammadiyah,pengalaman keseluruhan,83528520.0,GilangPambudhi,Tue May 14 05:57:13 +0000 2024,"['jabarnow', 'mei', 'putus', 'sekolah', 'cirebon', 'studi', 'tour', 'ciater', 'subang', 'tasik', 'ciamis', 'independen', 'wanita', 'pemotor', 'bogor', 'tewas', 'malaysia', 'jokowi', 'miliar', 'hadiah', 'gratis', 'anak', 'sd', 'bpjs', 'pendek', 'po', 'bus', 'prayforsumbar', 'muhammadiyah']",jabarnow mei putus sekolah cirebon studi tour ciater subang tasik ciamis independen wanita motor bogor tewas malaysia jokowi miliar hadiah gratis anak sd bpjs pendek po bus prayforsumbar muhammadiyah
1789857699942830080,ak ikut msib bagian studi independen si kak jadi lebih fokus satu bidang diminati pelaksanaannya online poin plusnya dapet sertifikasi terkait bidang diambil dapet dimasukkan linkedin da,pengalaman keseluruhan,1.54539945031068e+18,yoloobund,Tue May 14 04:51:10 +0000 2024,"['ak', 'ikut', 'msib', 'bagian', 'studi', 'independen', 'si', 'kak', 'jadi', 'lebih', 'fokus', 'satu', 'bidang', 'diminati', 'pelaksanaannya', 'online', 'poin', 'plusnya', 'dapet', 'sertifikasi', 'terkait', 'bidang', 'diambil', 'dapet', 'dimasukkan', 'linkedin', 'da']",ak ikut msib bagi studi independen si kak jadi lebih fokus satu bidang mati laksana online poin plus dapet sertifikasi kait bidang ambil dapet masuk linkedin da
1790194043563229952,projek studi independen,pengalaman keseluruhan,2757597425.0,slythselen,Tue May 14 01:37:16 +0000 2024,"['projek', 'studi', 'independen']",projek studi independen
1790039652826510080,ikutan km hibah mbkm uns trs milih asistensi mengajar studi independen tp cari tau dlu matkul aja bakal dikonversi prodimu biar ntar belakang ga riweuh,pengalaman keseluruhan,1.34422884678301e+18,lavanyashcara,Mon May 13 15:45:22 +0000 2024,"['ikutan', 'km', 'hibah', 'mbkm', 'uns', 'trs', 'milih', 'asistensi', 'mengajar', 'studi', 'independen', 'tp', 'cari', 'tau', 'dlu', 'matkul', 'aja', 'bakal', 'dikonversi', 'prodimu', 'biar', 'ntar', 'belakang', 'ga', 'riweuh']",ikut km hibah mbkm uns trs milih asistensi ajar studi independen tp cari tau dlu matkul aja bakal konversi prodimu biar ntar belakang ga riweuh
1790011043621499904,um sekarang ikut studi independen trus rencana mau ikut msib,pengalaman keseluruhan,7.40762250613399e+17,um_fess,Mon May 13 13:27:44 +0000 2024,"['um', 'sekarang', 'ikut', 'studi', 'independen', 'trus', 'rencana', 'mau', 'ikut', 'msib']",um sekarang ikut studi independen trus rencana mau ikut msib
1789978624398880000,ut semester depan sender udh semester sini ngga pernah ikut program studi independen kampus merdeka aku mau tanya,pengalaman keseluruhan,1.45142449271925e+18,utfess,Mon May 13 11:18:54 +0000 2024,"['ut', 'semester', 'depan', 'sender', 'udh', 'semester', 'sini', 'ngga', 'pernah', 'ikut', 'program', 'studi', 'independen', 'kampus', 'merdeka', 'aku', 'mau', 'tanya']",ut semester depan sender udh semester sini ngga pernah ikut program studi independen kampus merdeka aku mau tanya
1789967575243200000,magangnya ternyata studi independen gk diizinin,pengalaman keseluruhan,1.32001550908187e+18,usumfs,Mon May 13 10:35:01 +0000 2024,"['magangnya', 'ternyata', 'studi', 'independen', 'gk', 'diizinin']",magang nyata studi independen gk diizinin
1789954909149769984,bangkit academy kak msib studi independen,pengalaman keseluruhan,1.57440254531681e+18,beealtz,Mon May 13 09:55:47 +0000 2024,"['bangkit', 'academy', 'kak', 'msib', 'studi', 'independen']",bangkit academy kak msib studi independen
1789861338853809920,semenjak ikut studi independen makin nolep aja gua bjir,pengalaman keseluruhan,1.37645101383032e+18,tonystaork,Mon May 13 03:32:51 +0000 2024,"['semenjak', 'ikut', 'studi', 'independen', 'makin', 'nolep', 'aja', 'gua', 'bjir']",semenjak ikut studi independen makin nolep aja gua bjir
1789857699942830080,msib magang udah jera ambil studi independen,pengalaman keseluruhan,1.37645101383032e+18,tonystaork,Mon May 13 03:30:47 +0000 2024,"['msib', 'magang', 'udah', 'jera', 'ambil', 'studi', 'independen']",msib magang udah jera ambil studi independen
1736324019274850048,klp studi independen konversi sks jg kak,pengalaman keseluruhan,1.52651224487573e+18,3000ilyieu,Mon May 13 01:51:19 +0000 2024,"['klp', 'studi', 'independen', 'konversi', 'sks', 'jg', 'kak']",klp studi independen konversi sks jg kak
1789635608350170112,tergantung pilihan kmu magang studi independen,pengalaman keseluruhan,1.59184971369886e+18,yorozuyaginyan,Sun May 12 12:46:11 +0000 2024,"['tergantung', 'pilihan', 'kmu', 'magang', 'studi', 'independen']",gantung pilih kmu magang studi independen
1789635608350170112,kalo magang magang kalo studi independen belajar,pengalaman keseluruhan,1.3503768016425e+18,sukanumpuktugas,Sun May 12 12:45:19 +0000 2024,"['kalo', 'magang', 'magang', 'kalo', 'studi', 'independen', 'belajar']",kalo magang magang kalo studi independen ajar
1789635608350170112,magang exchange mengajar studi independen,pengalaman keseluruhan,1.46281648545414e+18,yoocrn,Sun May 12 12:42:37 +0000 2024,"['magang', 'exchange', 'mengajar', 'studi', 'independen']",magang exchange ajar studi independen
1789635608350170112,magang studi independen magang praktik kerja bareng perusahaan langsung kalau studi independen kaya bootcamp online mengenai hardskill dunia kerja bareng expert,pengalaman keseluruhan,1.60484939449851e+18,txtdarimaskael5,Sun May 12 12:36:58 +0000 2024,"['magang', 'studi', 'independen', 'magang', 'praktik', 'kerja', 'bareng', 'perusahaan', 'langsung', 'kalau', 'studi', 'independen', 'kaya', 'bootcamp', 'online', 'mengenai', 'hardskill', 'dunia', 'kerja', 'bareng', 'expert']",magang studi independen magang praktik kerja bareng usaha langsung kalau studi independen kaya bootcamp online kena hardskill dunia kerja bareng expert
1789628093289929984,ikutan kalo mau konsultasi ikutan kali pertama studi independen kedua magang perusahaan terus dilanjut reguler kalo dulu banyakin apply kalo sekarang lebih nama kampus coba cari nama lowongan namanya ga pahami,pengalaman keseluruhan,1.01211671708069e+18,harianpras,Sun May 12 12:06:01 +0000 2024,"['ikutan', 'kalo', 'mau', 'konsultasi', 'ikutan', 'kali', 'pertama', 'studi', 'independen', 'kedua', 'magang', 'perusahaan', 'terus', 'dilanjut', 'reguler', 'kalo', 'dulu', 'banyakin', 'apply', 'kalo', 'sekarang', 'lebih', 'nama', 'kampus', 'coba', 'cari', 'nama', 'lowongan', 'namanya', 'ga', 'pahami']",ikut kalo mau konsultasi ikut kali pertama studi independen dua magang usaha terus lanjut reguler kalo dulu banyakin apply kalo sekarang lebih nama kampus coba cari nama lowong nama ga paham
1789563472558380032,pernah sedang mengikuti keg kampus merdeka misal magang msib studi independen pmm,pengalaman keseluruhan,1.43585704256504e+18,SleepyGirl1221,Sun May 12 07:54:20 +0000 2024,"['pernah', 'sedang', 'mengikuti', 'keg', 'kampus', 'merdeka', 'misal', 'magang', 'msib', 'studi', 'independen', 'pmm']",pernah sedang ikut keg kampus merdeka misal magang msib studi independen pmm
1789334522145929984, semester daftar studi independen msib buat konversi kkn yaynay kasih tau plus minusnya dong tia,pengalaman keseluruhan,1.0460840087428e+18,collegemenfess,Sat May 11 16:39:28 +0000 2024,"['semester', 'daftar', 'studi', 'independen', 'msib', 'buat', 'konversi', 'kkn', 'yaynay', 'kasih', 'tau', 'plus', 'minusnya', 'dong', 'tia']",semester daftar studi independen msib buat konversi kkn yaynay kasih tau plus minus dong tia
1788852097943049984,hmmm thanksjadi review yang mau ikut stupen studi independen mbkm pikir dulu mau ambil semester berapa nantinya menyulitkan kalian konversi matakuliah dikonversi sks apa keuntungan mengikuti stupen,pengalaman keseluruhan,1.25695491164998e+18,deeepinsideU,Fri May 10 08:42:30 +0000 2024,"['hmmm', 'thanksjadi', 'review', 'yang', 'mau', 'ikut', 'stupen', 'studi', 'independen', 'mbkm', 'pikir', 'dulu', 'mau', 'ambil', 'semester', 'berapa', 'nantinya', 'menyulitkan', 'kalian', 'konversi', 'matakuliah', 'dikonversi', 'sks', 'apa', 'keuntungan', 'mengikuti', 'stupen']",hmmm thanksjadi review yang mau ikut stupen studi independen mbkm pikir dulu mau ambil semester berapa nanti sulit kalian konversi matakuliah konversi sks apa untung ikut stupen
1788841856094139904,raih kesempatan belajar coding gratis bersama ahli bidangnya tunggu daftar sekarang link sibdicoding sib msib sibatdicoding dicodingindonesia studiindependen msib magangmerdeka,administrasi,2826650155.0,dicoding,Fri May 10 08:17:38 +0000 2024,"['raih', 'kesempatan', 'belajar', 'coding', 'gratis', 'bersama', 'ahli', 'bidangnya', 'tunggu', 'daftar', 'sekarang', 'link', 'sibdicoding', 'sib', 'msib', 'sibatdicoding', 'dicodingindonesia', 'studiindependen', 'msib', 'magangmerdeka']",raih sempat ajar coding gratis sama ahli bidang tunggu daftar sekarang link sibdicoding sib msib sibatdicoding dicodingindonesia studiindependen msib magangmerdeka
1788841856094139904,hai coders melalui program studi independen bersertifikat ismail cindy membuktikan dicoding selalu konsisten terus memberikan terbaik mahasiswa bertalenta indonesia,administrasi,2826650155.0,dicoding,Fri May 10 08:01:48 +0000 2024,"['hai', 'coders', 'melalui', 'program', 'studi', 'independen', 'bersertifikat', 'ismail', 'cindy', 'membuktikan', 'dicoding', 'selalu', 'konsisten', 'terus', 'memberikan', 'terbaik', 'mahasiswa', 'bertalenta', 'indonesia']",hai coders lalu program studi independen sertifikat ismail cindy bukti dicoding selalu konsisten terus beri baik mahasiswa talenta indonesia
1788839808447709952,info msib batch halo mahasiswa mrl pendaftaran kampus merdeka magang studi independen bersetifikat batch dibuka,administrasi,235234577.0,mrl_upi,Fri May 10 07:53:40 +0000 2024,"['info', 'msib', 'batch', 'halo', 'mahasiswa', 'mrl', 'pendaftaran', 'kampus', 'merdeka', 'magang', 'studi', 'independen', 'bersetifikat', 'batch', 'dibuka']",info msib batch halo mahasiswa mrl daftar kampus merdeka magang studi independen bersetifikat batch buka
1788794663153039872,magang studi independen bersertifikat doain aku lolos wkwk,pengalaman keseluruhan,1.41268325692795e+18,iciispace,Fri May 10 05:00:04 +0000 2024,"['magang', 'studi', 'independen', 'bersertifikat', 'doain', 'aku', 'lolos', 'wkwk']",magang studi independen sertifikat doain aku lolos wkwk
1788775954829169920,ngerjain ta ngerjain project studi independen ato ngerjain project kerjaan kalo hari istirahat ppkm planga plongo kaya meong ovt,proses belajar mengajar,1.35873035629627e+18,awantaroo,Fri May 10 03:39:56 +0000 2024,"['ngerjain', 'ta', 'ngerjain', 'project', 'studi', 'independen', 'ato', 'ngerjain', 'project', 'kerjaan', 'kalo', 'hari', 'istirahat', 'ppkm', 'planga', 'plongo', 'kaya', 'meong', 'ovt']",ngerjain ta ngerjain project studi independen ato ngerjain project kerja kalo hari istirahat ppkm planga plongo kaya meong ovt
1788768426636499968,madt pernah ikut mbkm program studi independen gak review dong tia,pengalaman keseluruhan,1.18869223617257e+18,jembermfs,Fri May 10 03:10:01 +0000 2024,"['madt', 'pernah', 'ikut', 'mbkm', 'program', 'studi', 'independen', 'gak', 'review', 'dong', 'tia']",madt pernah ikut mbkm program studi independen gak review dong tia
1788556276945050112,beasiswa kipk sering telat turun bu bahkan pendanaan program msib magang studi independen bersertifikat telat turun jadinya persiapkan dana pribadi dulu mengcover biaya hi,administrasi,1.17598967858913e+18,ulin_simjang,Fri May 10 02:20:21 +0000 2024,"['beasiswa', 'kipk', 'sering', 'telat', 'turun', 'bu', 'bahkan', 'pendanaan', 'program', 'msib', 'magang', 'studi', 'independen', 'bersertifikat', 'telat', 'turun', 'jadinya', 'persiapkan', 'dana', 'pribadi', 'dulu', 'mengcover', 'biaya', 'hi']",beasiswa kipk sering telat turun bu bahkan dana program msib magang studi independen sertifikat telat turun jadi siap dana pribadi dulu mengcover biaya hi
1788609518945039872,â_xd_pendaftaran program msibâ_xd_ hallo sobat teknik kimia info nih kemendikbud terkait program magang msib magang studi independen bersertifikat ketentuan magang msib diantaranya mahasiswa mendapat benefit berupa bbh bantuan biaya hidup mobilisasi,administrasi,1062327577.0,himatemia_ft,Thu May 09 16:38:34 +0000 2024,"['â_xd_pendaftaran', 'program', 'msibâ_xd_', 'hallo', 'sobat', 'teknik', 'kimia', 'info', 'nih', 'kemendikbud', 'terkait', 'program', 'magang', 'msib', 'magang', 'studi', 'independen', 'bersertifikat', 'ketentuan', 'magang', 'msib', 'diantaranya', 'mahasiswa', 'mendapat', 'benefit', 'berupa', 'bbh', 'bantuan', 'biaya', 'hidup', 'mobilisasi']",xd daftar program msib xd hallo sobat teknik kimia info nih kemendikbud kait program magang msib magang studi independen sertifikat tentu magang msib antara mahasiswa dapat benefit upa bbh bantu biaya hidup mobilisasi
1770103777175219968,aku studi independen agavi kak beberapa temenku yang kuliah reguler,pengalaman keseluruhan,7.331799128199e+17,anaknya_ikjun,Thu May 09 10:32:58 +0000 2024,"['aku', 'studi', 'independen', 'agavi', 'kak', 'beberapa', 'temenku', 'yang', 'kuliah', 'reguler']",aku studi independen agavi kak beberapa temenku yang kuliah reguler
1788458215065410048,makin besar diri makin besar masalah masalah keluarga kuliah studi independen sedih tiap liat foto mendiang ponakan masalah sama pacar paling epic hampir dilaporin polisi wkwkwk,pengalaman keseluruhan,1.37645101383032e+18,tonystaork,Thu May 09 06:37:21 +0000 2024,"['makin', 'besar', 'diri', 'makin', 'besar', 'masalah', 'masalah', 'keluarga', 'kuliah', 'studi', 'independen', 'sedih', 'tiap', 'liat', 'foto', 'mendiang', 'ponakan', 'masalah', 'sama', 'pacar', 'paling', 'epic', 'hampir', 'dilaporin', 'polisi', 'wkwkwk']",makin besar diri makin besar masalah masalah keluarga kuliah studi independen sedih tiap liat foto mendiang ponakan masalah sama pacar paling epic hampir dilaporin polisi wkwkwk
1788438148135170048,ugm_fess aku ngerasa butuh banget pengalaman mengembangkan diri dapet skill kalian mending msib magang studi independen,pengalaman keseluruhan,1.27774912229698e+18,UGM_FESS,Thu May 09 05:17:36 +0000 2024,"['ugm_fess', 'aku', 'ngerasa', 'butuh', 'banget', 'pengalaman', 'mengembangkan', 'diri', 'dapet', 'skill', 'kalian', 'mending', 'msib', 'magang', 'studi', 'independen']",ugm fess aku ngerasa butuh banget alam kembang diri dapet skill kalian mending msib magang studi independen
1788230777358119936, tau mitra studi independen msib mempelajari data mining mauu sekaliann persiapan skripsi makasii,proses belajar mengajar,1.0460840087428e+18,collegemenfess,Wed May 08 15:33:35 +0000 2024,"['tau', 'mitra', 'studi', 'independen', 'msib', 'mempelajari', 'data', 'mining', 'mauu', 'sekaliann', 'persiapan', 'skripsi', 'makasii']",tau mitra studi independen msib ajar data mining mauu sekaliann siap skripsi makasii
1788222877025829888,magang studi independen berserikat daftarnya web kampus merdeka,pengalaman keseluruhan,1.78718524300031e+18,ghixls,Wed May 08 15:06:56 +0000 2024,"['magang', 'studi', 'independen', 'berserikat', 'daftarnya', 'web', 'kampus', 'merdeka']",magang studi independen serikat daftar web kampus merdeka
1788154803564209920,studi independen dulu buat dapetin ilmunya baru dipraktekkan magang paling oke sih buat punya kuota,pengalaman keseluruhan,1.62063788852972e+18,startupcampusid,Wed May 08 10:31:42 +0000 2024,"['studi', 'independen', 'dulu', 'buat', 'dapetin', 'ilmunya', 'baru', 'dipraktekkan', 'magang', 'paling', 'oke', 'sih', 'buat', 'punya', 'kuota']",studi independen dulu buat dapetin ilmu baru praktek magang paling oke sih buat punya kuota
1788047902155340032,asik dong mau magang studi independen nih kak,pengalaman keseluruhan,1.62063788852972e+18,startupcampusid,Wed May 08 10:29:59 +0000 2024,"['asik', 'dong', 'mau', 'magang', 'studi', 'independen', 'nih', 'kak']",asik dong mau magang studi independen nih kak
1788149556120869888,msib dongg mau magang studi independen kak,pengalaman keseluruhan,1.62063788852972e+18,startupcampusid,Wed May 08 10:26:26 +0000 2024,"['msib', 'dongg', 'mau', 'magang', 'studi', 'independen', 'kak']",msib dongg mau magang studi independen kak
1788152528875780096,dicari teman seperjuangan daftar msib msib season is coming buat calon msib ngejar studi independen join grup pejuang msib startup campus ayo join sekarang grup ditutup,administrasi,1.62063788852972e+18,startupcampusid,Wed May 08 10:22:39 +0000 2024,"['dicari', 'teman', 'seperjuangan', 'daftar', 'msib', 'msib', 'season', 'is', 'coming', 'buat', 'calon', 'msib', 'ngejar', 'studi', 'independen', 'join', 'grup', 'pejuang', 'msib', 'startup', 'campus', 'ayo', 'join', 'sekarang', 'grup', 'ditutup']",cari teman juang daftar msib msib season is coming buat calon msib ngejar studi independen join grup juang msib startup campus ayo join sekarang grup tutup
1788092586579950080,anak ugm daftar studi independen udah dapet surat rekomendasi ato yaa emang lama soalnya aku udah minggu laluu ugm_fess,administrasi,1.27774912229698e+18,UGM_FESS,Wed May 08 06:24:28 +0000 2024,"['anak', 'ugm', 'daftar', 'studi', 'independen', 'udah', 'dapet', 'surat', 'rekomendasi', 'ato', 'yaa', 'emang', 'lama', 'soalnya', 'aku', 'udah', 'minggu', 'laluu', 'ugm_fess']",anak ugm daftar studi independen udah dapet surat rekomendasi ato yaa emang lama soal aku udah minggu laluu ugm fess
1788033243197149952, anak psikologi ikut studi independen ambil mitra mana,pengalaman keseluruhan,1.0460840087428e+18,collegemenfess,Wed May 08 02:28:39 +0000 2024,"['anak', 'psikologi', 'ikut', 'studi', 'independen', 'ambil', 'mitra', 'mana']",anak psikologi ikut studi independen ambil mitra mana
1788010016236349952, guys prefer magang merdeka studi independen,pengalaman keseluruhan,1.0460840087428e+18,collegemenfess,Wed May 08 00:56:22 +0000 2024,"['guys', 'prefer', 'magang', 'merdeka', 'studi', 'independen']",guys prefer magang merdeka studi independen
1787741783595859968,pernah ikut studi independen bangkit msib batch belajar banyak banget sini silakan kalo mau nanya repliesdm,pengalaman keseluruhan,1.43541189611128e+18,haqikbr,Tue May 07 10:46:35 +0000 2024,"['pernah', 'ikut', 'studi', 'independen', 'bangkit', 'msib', 'batch', 'belajar', 'banyak', 'banget', 'sini', 'silakan', 'kalo', 'mau', 'nanya', 'repliesdm']",pernah ikut studi independen bangkit msib batch ajar banyak banget sini sila kalo mau nanya repliesdm
1787118578191490048,nder kan kegiatan banyak studi independen exchange magang ngambil sc departemen kan buat nambahin justru kalo lu kuliah doang sayang banget masa mahasiswanya banyak kegiatan lu kerjain status mahasiswa,proses belajar mengajar,1.14184374578606e+18,localbil,Tue May 07 10:25:28 +0000 2024,"['nder', 'kan', 'kegiatan', 'banyak', 'studi', 'independen', 'exchange', 'magang', 'ngambil', 'sc', 'departemen', 'kan', 'buat', 'nambahin', 'justru', 'kalo', 'lu', 'kuliah', 'doang', 'sayang', 'banget', 'masa', 'mahasiswanya', 'banyak', 'kegiatan', 'lu', 'kerjain', 'status', 'mahasiswa']",nder kan giat banyak studi independen exchange magang ngambil sc departemen kan buat nambahin justru kalo lu kuliah doang sayang banget masa mahasiswa banyak giat lu kerjain status mahasiswa
